# energy,bc_sum,bcd_x_sum,bcd_y_sum
-0.688100,-4.702996,0.014742,0.003679
-0.682000,-4.696888,0.014951,0.003731
-0.675900,-4.690716,0.015167,0.003786
-0.669800,-4.690716,0.015167,0.003786
-0.663700,-4.684606,0.015375,0.003835
-0.657600,-4.678212,0.015599,0.003890
-0.651500,-4.665679,0.016037,0.004003
-0.645400,-4.659071,0.016274,0.004060
-0.639300,-4.652470,0.016514,0.004122
-0.633200,-4.652470,0.016514,0.004122
-0.627100,-4.645970,0.016745,0.004176
-0.621000,-4.632381,0.017236,0.004301
-0.614900,-4.625375,0.017492,0.004364
-0.608800,-4.618403,0.017751,0.004429
-0.602700,-4.618403,0.017751,0.004429
-0.596600,-4.611308,0.018020,0.004497
-0.590500,-4.596909,0.018561,0.004629
-0.584400,-4.589704,0.018834,0.004699
-0.578300,-4.582308,0.019116,0.004768
-0.572200,-4.582308,0.019116,0.004768
-0.566100,-4.574728,0.019412,0.004844
-0.560000,-4.559322,0.020012,0.004991
-0.553900,-4.551443,0.020326,0.005067
-0.547800,-4.543678,0.020629,0.005146
-0.541700,-4.535598,0.020952,0.005228
-0.535600,-4.535598,0.020952,0.005228
-0.529500,-4.518999,0.021630,0.005397
-0.523400,-4.510894,0.021960,0.005477
-0.517300,-4.502384,0.022312,0.005562
-0.511200,-4.494139,0.021960,0.005624
-0.505100,-4.494139,0.021960,0.005624
-0.499000,-4.476669,0.020669,0.005198
-0.492900,-4.467767,0.020313,0.005119
-0.486800,-4.458706,0.019918,0.004966
-0.480700,-4.449674,0.019606,0.004805
-0.474600,-4.449674,0.019606,0.004805
-0.468500,-4.431068,0.018182,0.004411
-0.462400,-4.421585,0.017767,0.004273
-0.456300,-4.412118,0.017398,0.004108
-0.450200,-4.402335,0.016987,0.003801
-0.444100,-4.392460,0.016711,0.003738
-0.438000,-4.382420,0.016474,0.003690
-0.431900,-4.372357,0.016099,0.003618
-0.425800,-4.362087,0.015886,0.003634
-0.419700,-4.351713,0.015967,0.003756
-0.413600,-4.341169,0.015669,0.003781
-0.407500,-4.330406,0.015419,0.003844
-0.401400,-4.319662,0.014973,0.003773
-0.395300,-4.308569,0.014152,0.003529
-0.389200,-4.297340,0.014175,0.003525
-0.383100,-4.286095,0.014474,0.003595
-0.377000,-4.274583,0.014209,0.003453
-0.370900,-4.262977,0.013906,0.003398
-0.364800,-4.251177,0.013766,0.003374
-0.358700,-4.239129,0.013603,0.003299
-0.352600,-4.227206,0.013488,0.003164
-0.346500,-4.214773,0.013421,0.003137
-0.340400,-4.202392,0.013334,0.003140
-0.334300,-4.189683,0.013067,0.003092
-0.328200,-4.176750,0.012730,0.003075
-0.322100,-4.163677,0.012371,0.002983
-0.316000,-4.150380,0.012392,0.003037
-0.309900,-4.136899,0.012155,0.003038
-0.303800,-4.123289,0.011937,0.002934
-0.297700,-4.109430,0.011892,0.002932
-0.291600,-4.095295,0.011886,0.002877
-0.285500,-4.081016,0.011681,0.002775
-0.279400,-4.066429,0.011503,0.002736
-0.273300,-3.996350,0.010754,0.002572
-0.267200,-3.996350,0.010754,0.002572
-0.261100,-3.845964,0.010385,0.002507
-0.255000,-3.562138,0.009421,0.002339
-0.248900,-3.427907,0.009126,0.002272
-0.242800,-3.427907,0.009126,0.002272
-0.236700,-3.298309,0.008659,0.002093
-0.230600,-3.173112,0.008444,0.002024
-0.224500,-2.934667,0.008162,0.001981
-0.218400,-2.820883,0.007807,0.001919
-0.212300,-2.820883,0.007807,0.001919
-0.206200,-2.710492,0.007386,0.001824
-0.200100,-2.603230,0.007040,0.001736
-0.194000,-2.397419,0.006676,0.001620
-0.187900,-2.298486,0.006439,0.001573
-0.181800,-2.201995,0.006118,0.001499
-0.175700,-2.201995,0.006118,0.001499
-0.169600,-2.107801,0.005818,0.001426
-0.163500,-1.925666,0.005444,0.001335
-0.157400,-1.837559,0.005228,0.001297
-0.151300,-1.751184,0.004944,0.001188
-0.145200,-1.751184,0.004944,0.001188
-0.139100,-1.583355,0.004514,0.001095
-0.133000,-1.501693,0.004292,0.001051
-0.126900,-1.421401,0.004077,0.000988
-0.120800,-1.342395,0.003883,0.000960
-0.114700,-1.264546,0.003749,0.000926
-0.108600,-1.187822,0.003383,0.000810
-0.102500,-1.112151,0.003181,0.000755
-0.096400,-1.037397,0.003066,0.000740
-0.090300,-0.963599,0.002857,0.000701
-0.084200,-0.890546,0.002617,0.000656
-0.078100,-0.818278,0.002369,0.000563
-0.072000,-0.746658,0.002175,0.000545
-0.065900,-0.675666,0.001998,0.000469
-0.059800,-0.605250,0.001789,0.000429
-0.053700,-0.535307,0.001517,0.000347
-0.047600,-0.535307,0.001517,0.000347
-0.041500,-0.396672,0.001183,0.000299
-0.035400,-0.327848,0.001036,0.000254
-0.029300,-0.259281,0.000804,0.000193
-0.023200,-0.190945,0.000532,0.000140
-0.017100,-0.190945,0.000532,0.000140
-0.011000,-0.054675,0.000164,0.000050
-0.004900,0.013377,-0.000046,0.000008
0.001200,0.081432,-0.000256,-0.000049
0.007300,0.149573,-0.000419,-0.000109
0.013400,0.217816,-0.000627,-0.000153
0.019500,0.286245,-0.000878,-0.000199
0.025600,0.354900,-0.001040,-0.000261
0.031700,0.423824,-0.001226,-0.000285
0.037800,0.493080,-0.001442,-0.000352
0.043900,0.562758,-0.001744,-0.000416
0.050000,0.632897,-0.001888,-0.000441
0.056100,0.703542,-0.002097,-0.000516
0.062200,0.774770,-0.002282,-0.000536
0.068300,0.846618,-0.002473,-0.000570
0.074400,0.919198,-0.002700,-0.000640
0.080500,0.992540,-0.002896,-0.000692
0.086600,1.066734,-0.003186,-0.000763
0.092700,1.141817,-0.003297,-0.000789
0.098800,1.217874,-0.003496,-0.000823
0.104900,1.295026,-0.003786,-0.000929
0.111000,1.373301,-0.003921,-0.000944
0.117100,1.452822,-0.004183,-0.000987
0.123200,1.533662,-0.004448,-0.001075
0.129300,1.615878,-0.004614,-0.001078
0.135400,1.699638,-0.004965,-0.001178
0.141500,1.784977,-0.005095,-0.001257
0.147600,1.872023,-0.005253,-0.001263
0.153700,1.960871,-0.005560,-0.001322
