# energy,bc_sum,bcd_x_sum,bcd_y_sum
-0.706400,-0.674355,-0.098686,-0.124854
-0.700300,-0.674355,-0.098686,-0.124854
-0.694200,-0.697614,-0.099670,-0.119038
-0.688100,-0.744017,-0.094445,-0.115014
-0.682000,-0.767600,-0.091451,-0.107277
-0.675900,-0.793439,-0.088373,-0.102739
-0.669800,-0.793439,-0.088373,-0.102739
-0.663700,-0.818700,-0.086243,-0.099823
-0.657600,-0.845520,-0.080977,-0.092046
-0.651500,-0.901463,-0.075200,-0.085408
-0.645400,-0.931610,-0.070203,-0.082301
-0.639300,-0.961214,-0.065674,-0.078429
-0.633200,-0.961214,-0.065674,-0.078429
-0.627100,-0.988711,-0.057444,-0.074766
-0.621000,-0.921477,-0.064200,-0.068957
-0.614900,-0.886106,-0.070891,-0.063560
-0.608800,-0.847837,-0.075219,-0.061213
-0.602700,-0.847837,-0.075219,-0.061213
-0.596600,-0.809104,-0.081887,-0.058274
-0.590500,-0.726710,-0.094500,-0.051975
-0.584400,-0.680965,-0.099081,-0.051599
-0.578300,-0.634455,-0.104911,-0.048951
-0.572200,-0.634455,-0.104911,-0.048951
-0.566100,-0.585171,-0.110815,-0.047961
-0.560000,-0.479581,-0.119074,-0.040840
-0.553900,-0.423309,-0.125210,-0.039829
-0.547800,-0.362224,-0.127020,-0.034952
-0.541700,-0.298940,-0.137513,-0.033902
-0.535600,-0.298940,-0.137513,-0.033902
-0.529500,-0.160350,-0.140189,-0.025562
-0.523400,-0.083902,-0.144519,-0.018868
-0.517300,-0.003823,-0.149688,-0.019687
-0.511200,0.083194,-0.151897,-0.014013
-0.505100,0.083194,-0.151897,-0.014013
-0.499000,0.274396,-0.161952,-0.008610
-0.492900,0.381032,-0.165978,-0.003900
-0.486800,0.496349,-0.178082,-0.005755
-0.480700,0.622738,-0.188548,-0.006321
-0.474600,0.622738,-0.188548,-0.006321
-0.468500,0.908324,-0.226571,-0.015310
-0.462400,0.945568,-0.254019,-0.021481
-0.456300,0.951525,-0.268802,-0.020038
-0.450200,0.962137,-0.283694,-0.026417
-0.444100,0.969772,-0.295081,-0.021467
-0.438000,0.977406,-0.321126,-0.032542
-0.431900,0.986405,-0.328861,-0.027749
-0.425800,0.996602,-0.340445,-0.038853
-0.419700,1.005881,-0.357552,-0.034550
-0.413600,1.014349,-0.374573,-0.038307
-0.407500,1.025611,-0.391636,-0.040725
-0.401400,1.035288,-0.416831,-0.046789
-0.395300,1.047220,-0.438178,-0.045051
-0.389200,1.055665,-0.464483,-0.061733
-0.383100,1.069820,-0.488549,-0.054797
-0.377000,1.078427,-0.518431,-0.070453
-0.370900,1.091963,-0.561765,-0.077810
-0.364800,1.103434,-0.592374,-0.091082
-0.358700,1.115821,-0.618998,-0.094107
-0.352600,1.130506,-0.653457,-0.101000
-0.346500,1.146072,-0.694603,-0.106382
-0.340400,1.160662,-0.730329,-0.122547
-0.334300,1.178986,-0.764936,-0.130248
-0.328200,1.194981,-0.814869,-0.146627
-0.322100,1.212263,-0.846520,-0.152842
-0.316000,1.232507,-0.899222,-0.169874
-0.309900,1.252327,-0.951835,-0.193835
-0.303800,1.270352,-0.998663,-0.213590
-0.297700,1.292544,-1.050296,-0.243682
-0.291600,1.315023,-1.110441,-0.268916
-0.285500,1.340381,-1.184999,-0.297940
-0.279400,1.367095,-1.258710,-0.326291
-0.273300,1.395758,-1.342246,-0.360100
-0.267200,1.395758,-1.342246,-0.360100
-0.261100,1.424439,-1.431938,-0.404794
-0.255000,1.444832,-1.720109,-0.535710
-0.248900,1.235639,-2.160092,-0.751132
-0.242800,1.235639,-2.160092,-0.751132
-0.236700,1.055130,-2.580537,-0.958666
-0.230600,1.008828,-2.582950,-0.959438
-0.224500,1.062597,-2.157893,-0.733604
-0.218400,1.139671,-1.816377,-0.554565
-0.212300,1.139671,-1.816377,-0.554565
-0.206200,1.245557,-1.407990,-0.349755
-0.200100,1.378330,-0.937742,-0.108978
-0.194000,1.546165,-0.642847,0.044469
-0.187900,1.504456,-0.643191,0.043351
-0.181800,1.460365,-0.641195,0.042133
-0.175700,1.460365,-0.641195,0.042133
-0.169600,1.414115,-0.632799,0.037555
-0.163500,1.313225,-0.592324,0.035119
-0.157400,1.258493,-0.559624,0.034882
-0.151300,1.200204,-0.510188,0.032243
-0.145200,1.200204,-0.510188,0.032243
-0.139100,1.072407,-0.356298,0.027576
-0.133000,1.001655,-0.237308,0.026222
-0.126900,0.925691,-0.080972,0.023081
-0.120800,0.844376,0.128154,0.020358
-0.114700,0.757215,0.404990,0.017099
-0.108600,0.662817,0.773862,0.014214
-0.102500,0.559788,1.275552,0.011928
-0.096400,0.446435,2.002970,0.010561
-0.090300,0.336895,2.910242,0.009284
-0.084200,0.262051,2.322095,0.007290
-0.078100,0.174133,1.564934,0.005429
-0.072000,0.072839,0.671123,0.002194
-0.065900,0.000071,-0.000096,-0.000201
-0.059800,0.000071,-0.000096,-0.000201
-0.053700,0.000071,-0.000096,-0.000201
-0.047600,0.000071,-0.000096,-0.000201
-0.041500,0.000071,-0.000096,-0.000201
-0.035400,0.000071,-0.000096,-0.000201
-0.029300,0.000071,-0.000096,-0.000201
-0.023200,0.000071,-0.000096,-0.000201
-0.017100,0.000071,-0.000096,-0.000201
-0.011000,0.000071,-0.000096,-0.000201
-0.004900,0.000071,-0.000096,-0.000201
0.001200,0.000071,-0.000096,-0.000201
0.007300,0.000071,-0.000096,-0.000201
0.013400,0.000071,-0.000096,-0.000201
0.019500,0.000071,-0.000096,-0.000201
0.025600,0.000071,-0.000096,-0.000201
0.031700,0.000071,-0.000096,-0.000201
0.037800,0.000071,-0.000096,-0.000201
0.043900,0.000071,-0.000096,-0.000201
0.050000,0.000071,-0.000096,-0.000201
0.056100,-0.004602,-0.044340,-0.022379
0.062200,-0.114433,-1.041309,-0.522873
0.068300,-0.210078,-1.878176,-0.942357
0.074400,-0.292978,-2.581363,-1.294879
0.080500,-0.371847,-2.691780,-1.350731
0.086600,-0.492181,-1.679046,-0.845204
0.092700,-0.601304,-1.058021,-0.535697
0.098800,-0.700725,-0.616648,-0.316016
0.104900,-0.792134,-0.287768,-0.153468
0.111000,-0.876971,-0.038525,-0.030404
0.117100,-0.956253,0.147933,0.061521
0.123200,-1.030105,0.287653,0.130197
0.129300,-1.098689,0.393771,0.182071
0.135400,-1.163076,0.474201,0.221595
0.141500,-1.223467,0.530726,0.248610
0.147600,-1.280352,0.573369,0.268859
0.153700,-1.333862,0.602120,0.282699
0.159800,-1.384615,0.625328,0.293009
0.165900,-1.432497,0.635158,0.296152
0.172000,-1.477690,0.641073,0.299568
0.178100,-1.477690,0.641073,0.299568
0.184200,-1.521010,0.645692,0.300444
0.190300,-1.549960,0.626475,0.302298
0.196400,-1.472590,0.629480,0.302400
0.202500,-1.200594,1.576289,0.302722
0.208600,-1.105437,1.956777,0.298982
0.214700,-1.105437,1.956777,0.298982
0.220800,-1.040725,2.272323,0.297500
0.226900,-1.008753,2.501846,0.290541
0.233000,-1.099038,2.507332,0.276816
0.239100,-1.319163,1.979412,0.270435
0.245200,-1.319163,1.979412,0.270435
0.251300,-1.476182,1.621357,0.262088
0.257400,-1.444897,1.499723,0.255433
0.263500,-1.385243,1.307552,0.246357
0.269600,-1.356827,1.228560,0.243946
0.275700,-1.356827,1.228560,0.243946
0.281800,-1.331164,1.151667,0.236597
0.287900,-1.306219,1.079257,0.233432
0.294000,-1.262688,0.981256,0.236497
0.300100,-1.243007,0.927269,0.236967
0.306200,-1.224475,0.891557,0.234480
0.312300,-1.224475,0.891557,0.234480
0.318400,-1.205450,0.839964,0.237585
0.324500,-1.171754,0.749945,0.230044
0.330600,-1.155166,0.714412,0.230553
0.336700,-1.139418,0.668352,0.218728
0.342800,-1.139418,0.668352,0.218728
0.348900,-1.126301,0.641451,0.234210
0.355000,-1.097087,0.588054,0.221718
0.361100,-1.087061,0.541272,0.216699
0.367200,-1.074150,0.519388,0.215287
0.373300,-1.074150,0.519388,0.215287
0.379400,-1.063582,0.479965,0.212275
0.385500,-1.041003,0.432186,0.195454
0.391600,-1.031286,0.417355,0.207394
0.397700,-1.021399,0.387923,0.199469
0.403800,-1.011431,0.372223,0.204306
0.409900,-1.011431,0.372223,0.204306
0.416000,-0.992773,0.338043,0.191162
0.422100,-0.983064,0.321940,0.174173
0.428200,-0.983064,0.321940,0.174173
0.434300,-0.963720,0.298875,0.170855
0.440400,-0.958786,0.277337,0.177889
0.446500,-0.948972,0.260939,0.157658
0.452600,-0.941373,0.251050,0.154337
0.458700,-0.846432,0.220272,0.144099
0.464800,-0.702612,0.196594,0.149673
0.470900,-0.569970,0.182215,0.143847
0.477000,-0.450073,0.173509,0.144154
0.483100,-0.336690,0.166264,0.138384
0.489200,-0.233494,0.160173,0.133640
0.495300,-0.137242,0.155501,0.129697
0.501400,-0.048097,0.152202,0.127647
0.507500,0.036517,0.150151,0.121289
0.513600,0.115293,0.143215,0.115517
0.519700,0.188435,0.143371,0.116696
0.525800,0.258493,0.139524,0.110477
0.531900,0.324812,0.134251,0.111222
0.538000,0.385084,0.130499,0.106051
0.544100,0.445458,0.124332,0.099106
0.550200,0.501281,0.121439,0.096108
0.556300,0.553641,0.115897,0.094397
0.562400,0.603975,0.106153,0.087686
0.568500,0.653338,0.105939,0.087883
0.574600,0.698741,0.094610,0.085269
0.580700,0.742347,0.089996,0.081175
0.586800,0.784499,0.085739,0.082914
0.592900,0.824327,0.075743,0.075742
0.599000,0.862690,0.074075,0.075043
0.605100,0.900215,0.071378,0.065721
0.611200,0.934854,0.065590,0.066071
0.617300,0.969192,0.061019,0.059728
0.623400,0.980770,0.062695,0.060995
0.629500,0.949085,0.068346,0.059855
0.635600,0.919164,0.072739,0.062181
0.641700,0.891053,0.074662,0.063790
0.647800,0.861645,0.080619,0.064639
0.653900,0.835714,0.081808,0.060998
0.660000,0.808439,0.086703,0.064953
0.666100,0.782606,0.088711,0.062287
0.672200,0.758473,0.091524,0.062581
0.678300,0.734318,0.095599,0.065165
0.684400,0.711295,0.094329,0.060493
0.690500,0.688252,0.100293,0.061048
0.696600,0.665541,0.103524,0.058975
0.702700,0.643532,0.100717,0.058695
0.708800,0.621708,0.104306,0.059824
0.714900,0.600684,0.097934,0.062712
0.721000,0.580916,0.102806,0.062861
0.727100,0.559861,0.099411,0.065082
0.733200,0.541409,0.104861,0.049186
0.739300,0.519613,0.106732,0.046337
0.745400,0.500462,0.116031,0.032802
0.751500,0.481486,0.111546,0.031300
0.757600,0.462281,0.116321,0.019660
0.763700,0.443177,0.122768,0.014879
0.769800,0.424121,0.123323,0.010648
0.775900,0.406376,0.133840,0.001766
0.782000,0.386625,0.133483,-0.007791
0.788100,0.369251,0.139048,-0.020283
0.794200,0.350713,0.146901,-0.020018
0.800300,0.331966,0.160806,-0.030291
0.806400,0.313769,0.170674,-0.041834
0.812500,0.295885,0.175975,-0.054123
0.818600,0.276653,0.181269,-0.060261
0.824700,0.256609,0.197388,-0.072289
0.830800,0.256609,0.197388,-0.072289
0.836900,0.239113,0.200315,-0.081332
